nome,categoria,cidade,morada,telefone,rating,avaliacoes,tem_website,website_url
Maura Celia Estética,Estetica,Maia,"Tv. Dr. Carlos Pires Felgueiras 21 R/C, 4470-158 Maia, Portugal",912 671 403,4.6,12,nao,
CSestética,Estetica,Maia,"Av. Novo Rumo 38, 4470-206 Maia, Portugal",964 625 340,4.7,13,nao,
Centro de Estética - Emília Couto,Estetica,Maia,"Av. Padre Manuel Alves Rego, 4475-330 Maia, Portugal",963 990 751,4.9,17,nao,
Katia Freitas Studio Especialista em Estrias,Estetica,Maia,"R. Joaquim Oliveira Júnior 101, 4470-187 Maia, Portugal",964 230 300,4.9,18,nao,
Ática Estética & Beleza,Estetica,Maia,"R. da Igreja 18 sala 3, 4475-641 Maia, Portugal",918 380 016,5,31,nao,
Gabinete de Estética Daniela Batista,Estetica,Maia,"Praceta Nortecoope 24, Gueifães, 4470-094 Maia, Portugal",22 092 3615,4.7,40,nao,
Centro de Estética Avançada Joana Carvalho,Estetica,Maia,"Av. Estevão de Oliveira Maia 463, 4475-632 Maia, Portugal",937 900 334,4.8,67,nao,
Monalissa Aesthetic Clinic,Estetica,Maia,"Centro Comercial Venepor, R. Simão Bolívar 123 1 andar, loja 47, 4470-462 Maia, Portugal",931 365 077,5,133,nao,
Bem me Quero - Centro de emagrecimento e bem estar,Estetica,Gondomar,"Galerias Paris, R. 25 de Abril 88 loja 11 R/C, 4420-356 Gondomar, Portugal",934 239 003,,0,nao,
SPA & BEAUTY by Bela Rodrigues,Estetica,Gondomar,"Rua D. João de França 1039, 4420-307 Gondomar, Portugal",916 936 722,,0,nao,
Diana Dias - Estética e Bem-Estar,Estetica,Gondomar,"Rua da Barrosa 14, 4420-382 Gondomar, Portugal",932 217 447,,0,nao,
DOUC'HEURE estética e massagens,Estetica,Valongo,"Galerias S.Cosme, R. 25 de Abril 299 4ºandar loja AU, 4420-356 S. Cosme, Portugal",932 837 013,,0,nao,
Bali - Saúde e Bem-estar,Estetica,Gondomar,"R. Padre Andrade Silva 365, 4420-240 Gondomar, Portugal",917 567 577,5,1,nao,
"Instituto De Beleza Maria Salomé, Unipessoal Lda.",Estetica,Gondomar,"Rua de Monte do Crasto 48, 4420-210 Gondomar, Portugal",22 483 7043,5,2,nao,
CLÍNICA SMILESTAR,Estetica,Valongo,"Av. Dr. Mário Soares 608, 4420-619 S. Cosme, Portugal",912 510 646,5,2,nao,
Susana Sousa - Gabinete estética,Estetica,Gondomar,"Praça Manuel Guedes 191 4ºandar, Loja AM, 4420-193 Gondomar, Portugal",934 353 008,5,5,nao,
GABINETE ESTETICA - CRISTINA CASTRO,Estetica,Gondomar,"R. António da Costa Viseu 132, 4435-005 Rio Tinto, Portugal",967 860 338,4.6,5,nao,
Fatima Sandiares Cabeleireiros,Estetica,Gondomar,"Av. Gen. Humberto Delgado 566, 4420-155 Gondomar, Portugal",22 464 8232,3.7,6,nao,
"Marta Silva Monteiro Uni., Lda",Estetica,Gondomar,"R. Eng. Adelino Amaro da Costa 720, 4420-004 Gondomar, Portugal",912 614 241,4.7,7,nao,
Filipa Rocha Estética,Estetica,Valongo,"R. Novais Cunha 602, 4420-224 S. Cosme, Portugal",915 127 379,4.4,7,nao,
Intemporal - Gabinete de Estética,Estetica,Valongo,"Rua de Monte do Crasto 25 a, 4420-210 S. Cosme, Portugal",22 242 6225,4.1,8,nao,
Alexandra Santos Beauty & Wellness,Estetica,Gondomar,"R. 25 de Abril, 4420-356 Gondomar, Portugal",915 244 474,5,11,nao,
Studio 7 by Sónia Alves,Estetica,Gondomar,"R. 7 Caminhos 714, 4420-330 Gondomar, Portugal",930 450 337,5,15,nao,
Catia Calçada Beauty,Estetica,Valongo,"centro comercial Mafavis, Tv. Monte Crasto 48 Loja 41, 4420-211 S. Cosme, Portugal",933 537 356,5,17,nao,
Atelier de Estética Vânia Pinto,Estetica,Valongo,"Av. Gen. Humberto Delgado 527, 4420-155 S. Cosme, Portugal",917 380 293,5,30,nao,
Clínica DLux Sara Barros,Estetica,Gondomar,"R. Dr. Francisco Sá Carneiro 653 2º Esq, 4420-129 Gondomar, Portugal",910 300 348,4.9,43,nao,
XanaBeautyCenter,Estetica,Gondomar,"Av. da Conduta 73, 4435-485 Rio Tinto, Portugal",961 936 384,4.7,49,nao,
Centro de Terapia Laser de Gondomar,Estetica,Valongo,"Av. 25 de Abril n°16, 4420-355 S. Cosme, Portugal",919 888 323,5,529,nao,
Raquel Brito | Estética e Formação,Estetica,Valongo,"R. Visc. Oliveira do Paço 32 piso 2 Fração Q, 4440-708 Valongo, Portugal",910 386 159,,0,nao,
Susana Andrade Beauty Center,Estetica,Valongo,"R. Rainha Santa Isabel 3, 4440-596 Valongo, Portugal",914 384 114,,0,nao,
Maria Catita - centro de estética,Estetica,Valongo,"R. Fonseca Dias, 4440-652 Valongo, Portugal",22 116 2165,4.7,6,nao,
LN Centro de Estética,Estetica,Valongo,"R. Padre Joaquim Lopes Reis 139, 4440-685 Valongo, Portugal",916 208 279,5,10,nao,
Atelier de beleza Josefina Teixeira - Valongo,Estetica,Valongo,"Quinta da Lousa, R. Vale da Pinha n° 37, 4440-309 Valongo, Portugal",912 297 242,5,17,nao,
"C&C Concept - Cabeleireiro e Estética, Lda",Estetica,Valongo,"Av. Dr. Fernando Melo 310, 4440-777 Valongo, Portugal",915 358 495,5,20,nao,
Bella's Cabeleireiro&Estética,Estetica,Valongo,"R. Lameira Ferreira 46, 4440-452 Valongo, Portugal",928 120 242,5,21,nao,
Bronze Skin - Centro de Solário e Estética,Estetica,Valongo,"Largo do Centenário 114, 4440-508 Valongo, Portugal",937 665 592,4.7,24,nao,
L&s centro de estetica,Estetica,Valongo,"R. Eduardo Joaquim Reis Figueira 355, 4440-647 Valongo, Portugal",918 228 100,5,41,nao,
liliana pinto centro de estética,Estetica,Valongo,"R. Fonte da Sra. 35, 4440-452 Valongo, Portugal",917 919 711,4.5,46,nao,
Estudio Elas - Valongo,Estetica,Valongo,"Rua José Seara 41, 4440-670 Valongo, Portugal",965 085 558,4.7,92,nao,
CEP - Centro de Estética do Porto,Estetica,Porto,"Praça de Mouzinho de Albuquerque 113 Loja 129, 4100-359 Porto, Portugal",919 196 061,,0,nao,
Ana Paula Gabinete Estética,Estetica,Porto,"R. de Santa Catarina 391 2º traseiras, 4000-451 Porto, Portugal",939 598 153,,0,nao,
Carla Soares - Estética Avançada,Estetica,Porto,"R. de Vale Formoso 274, 4200-509 Porto, Portugal",969 155 493,5,1,nao,
gabinete estetica gisela moreira,Estetica,Porto,"R. de Cedofeita 455 sala 12, 4050-181 Porto, Portugal",936 296 939,5,1,nao,
Quintessência by Glória Costa - Estética Avançada & Bem-Estar,Estetica,Porto,"Rua de Júlio Dinis 728, 4050-012 Porto, Portugal",939 272 694,5,2,nao,
Gabinete de Estética Elisabete Gonçalves,Estetica,Porto,"Rua da Alegria, 4200-025 Porto, Portugal",931 120 100,5,2,nao,
Gabinete de Estética,Estetica,Porto,"Av. da Boavista 3213E, 4100-137 Porto, Portugal",968 438 639,3.5,2,nao,
Sara Oliveira Gabinete Estetica,Estetica,Porto,"R. Cidade N'Dola 61, 4150-207 Porto, Portugal",917 865 725,5,2,nao,
HG Gabinete De Estética,Estetica,Porto,"Rua de Sarmento de Beires 274, 4250-488 Porto, Portugal",22 401 0811,4.8,5,nao,
Silvia Silva Gabinete de estética,Estetica,Porto,"Av. da Boavista 2915 loja 8, 4150-136 Porto, Portugal",916 717 993,5,7,nao,
Dra.Alexandra Miranda Estética,Estetica,Porto,"Praceta Eng. António de Almeida 70, 4100-065 Porto, Portugal",911 997 412,5,8,nao,
Gaby- Gabinete de estética,Estetica,Porto,"R. de Câmara Pestana 329, 4350-088 Porto, Portugal",915 285 659,5,9,nao,
Cristiana Nails - Gabinete Estética,Estetica,Porto,"Praça das Flores 3 loja 9, 4300-401 Porto, Portugal",931 641 760,5,9,nao,
Sandra Martins | Estética Avançada,Estetica,Porto,"R. Júlio Lourenço Pinto 176F, 4150-004 Porto, Portugal",963 164 973,5,10,nao,
BL Beauty Center,Estetica,Porto,"Rua de Costa Cabral 1662, 4200-215 Porto, Portugal",937 970 796,5,11,nao,
Prime Estética & Salão,Estetica,Porto,"R. de 5 de Outubro 269, 4100-175 Porto, Portugal",936 386 438,5,12,nao,
Soraia Ferreira | Centro de Estética,Estetica,Porto,"R. São Roque da Lameira 217 223, 4300-113 Porto, Portugal",916 218 365,4.9,14,nao,
Korpus de Beleza - Centro De Estética,Estetica,Porto,"Tv. da Figueirôa 44, 4050-107 Porto, Portugal",930 488 094,5,15,nao,
Juliana Ribeiro - JR Estética,Estetica,Porto,"R. de Fonseca Cardoso 41, 4000-147 Porto, Portugal",932 139 394,5,15,nao,
Belle Estética,Estetica,Porto,"Rua do Giestal 120, 4350-189 Porto, Portugal",938 991 976,5,18,nao,
Fit&Zen,Estetica,Porto,"edificio AU 5, R. Dr. Eduardo Santos Silva, 4200-283 Porto, Portugal",914 919 369,5,68,nao,
Centro de Estética Senhora Da Hora,Estetica,Matosinhos,"R. Costa Fontes 137, 4460-289 Sra. da Hora, Portugal",912 002 003,4.8,75,nao,
Vívian Castro Gabinete de Estética,Estetica,Porto,"R. de 5 de Outubro 156 loja 34, Boavista, 4100-172 Porto, Portugal",912 535 076,5,77,nao,
Elis Estética,Estetica,Porto,"R. de Alves Redol 306, 4050-042 Porto, Portugal",939 021 751,5,112,nao,
SV EstéticaAvançada,Estetica,Espinho,"R. 10 762, 4500-219 Espinho, Portugal",931 108 842,,0,nao,
Stefani Araújo técnica de unhas,Estetica,Espinho,"R. 25 191, 4500-370 Espinho, Portugal",914 011 755,5,4,nao,
Giro Esthetic,Estetica,Espinho,"R. 20 516, 4500-265 Espinho, Portugal",926 748 446,5,14,nao,
"Clidente-clinica De Medicina Dentaria E Reabilitação Oral, Lda.",Dentaria,Porto,"Rua de Júlio Dinis 902, 4050-326 Porto, Portugal",22 600 7607,5,1,nao,
"Clinica Medica-Dentaria D. Manuel Ii, Lda.",Dentaria,Porto,"R. de D Manuel II 33, 4050-519 Porto, Portugal",22 609 0892,5,3,nao,
Clinica de Medicina Dentaria Luis Magalhães LM ART CLINIC,Dentaria,Porto,"R. de Egas Moniz 331, 4050-237 Porto, Portugal",22 830 6948,5,5,nao,
Clínica Médico-Dentária 31 de Janeiro,Dentaria,Porto,"R. de 31 de Janeiro 73 1º, 4000-542 Porto, Portugal",22 200 7521,5,5,nao,
MOC Medical and Oral Center,Dentaria,Porto,"Rua de Júlio Dinis 751, 4050-326 Porto, Portugal",22 244 6889,5,8,nao,
Clinica da Baixa,Dentaria,Porto,"R. da Boavista 127 a, 2050-107 Porto, Portugal",964 122 808,5,8,nao,
"Clinica Médico-Dentária Anabela Valdoleiros, Lda.",Dentaria,Porto,"Rua de Júlio Dinis 825 2º Dtº, 4050-327 Porto, Portugal",22 609 4484,4.8,12,nao,
"Clinica Medico-Dentaria 5 de Outubro, Lda",Dentaria,Porto,"R. de 5 de Outubro 205, 4100-175 Porto, Portugal",22 600 3704,4.5,14,nao,
D.med - Centro Clínico da Baixa,Dentaria,Porto,"R. de Passos Manuel 71 2 andar sala 13, 4000-384 Porto, Portugal",912 610 452,5,16,nao,
CLINICA MÉDICA DENTÁRIA DR RUI LAVAREDAS,Dentaria,Porto,"R. de Ceuta 53, 4050-191 Porto, Portugal",22 203 0325,4.6,140,nao,
Clínica Médica Dentária Drª Elisabete da Fonseca,Dentaria,Vila Nova de Gaia,"R. de Álvares Cabral 56 R/C Sala 8, 4400-017 Vila Nova de Gaia, Portugal",22 371 3182,5,2,nao,
Guardião do Sorriso Clínica de Medicina Dentária,Dentaria,Vila Nova de Gaia,"R. Camilo Castelo Branco 893, 4400-062 Vila Nova de Gaia, Portugal",22 371 6616,5,3,nao,
Dentalgaia - Clinica Dentária,Dentaria,Vila Nova de Gaia,"Av. da República 396 Sala 11, 4430-188 Vila Nova de Gaia, Portugal",22 375 0239,4.3,6,nao,
AM Clinics - Clínica Médico Dentária,Dentaria,Vila Nova de Gaia,"R. Machado dos Santos nº619 Loja1, 4400-209 Vila Nova de Gaia, Portugal",912 171 213,5,10,nao,
Clínica Dentária Médica Dra. Nathalie Cunha,Dentaria,Vila Nova de Gaia,"Largo Jardim Soares dos Reis, 4400-309 Vila Nova de Gaia, Portugal",22 319 0884,5,12,nao,
Clínica Médica Dentária - Dra. Bruna Freitas,Dentaria,Vila Nova de Gaia,"R. Dom Henrique de Cernache 440, 4400-625 Vila Nova de Gaia, Portugal",22 096 5549,4.9,15,nao,
Clínica Medicina Dentária António Silva Cardoso,Dentaria,Vila Nova de Gaia,"R. Camélias 63, 4430-039 Vila Nova de Gaia, Portugal",22 379 4207,4.8,18,nao,
Clinica dentária ORTO SIS,Dentaria,Vila Nova de Gaia,"R. Teixeira Lopes 204 sala 1, 4430-999 Vila Nova de Gaia, Portugal",927 503 777,4.8,21,nao,
Clinica S.joao,Dentaria,Vila Nova de Gaia,"R. da Bélgica n° 1790, 4400-046 Vila Nova de Gaia, Portugal",911 960 745,4.8,69,nao,
Clínica Universitária de Medicina Dentária Matosinhos - CESPU,Dentaria,Matosinhos,"Av. Dom Afonso Henriques 1462, 4450-152 Matosinhos, Portugal",22 241 3082,4.7,12,nao,
Centro Português de Medicina Dentária,Dentaria,Matosinhos,"R. Irene Vilar 9, 4450-125 Matosinhos, Portugal",919 199 019,4.5,13,nao,
Clinica médica dentária D.João I,Dentaria,Matosinhos,"R. Dom João i 214, 4450-162 Matosinhos, Portugal",934 044 226,5,15,nao,
Clinica Mirafoz,Dentaria,Matosinhos,"R. Sousa Aroso 587, 4450-290 Matosinhos, Portugal",22 938 1000,5,20,nao,
Climatosinhos,Dentaria,Matosinhos,"Av. da República 773, 4450-243 Matosinhos, Portugal",22 937 1456,4.6,65,nao,
Maiadonto Clínica Médica Dentária,Dentaria,Maia,"Av. D Manuel II 2041 3 andar sala1, 4470-334 Maia, Portugal",961 955 299,5,1,nao,
Clinica Dentária Prof. Doutor José Mário Rocha,Dentaria,Maia,"R. António Oliveira Braga 111 3ºm, 4470-441 Maia, Portugal",22 948 5184,4.8,5,nao,
SORRIMAIA,Dentaria,Maia,"Tv. Sá e Melo 517, 4470-116 Maia, Portugal",22 948 5714,4.9,8,nao,
"Clinicodente-Clinica Dentaria, Lda.",Dentaria,Maia,"Av. D Manuel II 1928 3º E, 4470-308 Maia, Portugal",22 948 4030,3.5,8,nao,
MedPrime - Clínica Médica e Dentária,Dentaria,Maia,"Avenida Padre Manuel Alves Rego, Nº3 R/C, 4470-330 Maia, Portugal",910 116 991,5,15,nao,
CLÍNICA DENTARIA FIlOMENA MOREIRA UNIP. LDA,Dentaria,Maia,"R. do Viso 65 sala 6, 4470-220 Maia, Portugal",22 941 5990,4.7,23,nao,
Clinica Ricardo Vicente,Dentaria,Maia,"R. de Nossa Sra. da Maia 111 113, 4470-204 Maia, Portugal",914 168 609,4.9,28,nao,
"Clinica Dentaria Integrada - Raul Vaz De Carvalho, Lda.",Dentaria,Maia,"Rua de S. Romão 422, 4470-365 Maia, Portugal",22 948 5414,4.2,28,nao,
Lab. De Prótese Dentária Diamantino Ferreira,Dentaria,Gondomar,"R. Oliveiras 117, 4420-231 Gondomar, Portugal",22 464 3757,,0,nao,
Clínica de S. Cosme de Gondomar II - MFR,Dentaria,Valongo,"R. 5 de Outubro 1 2º Piso, 4420-086 S. Cosme, Portugal",22 463 8062,5,1,nao,
Luisa Quinta - Medicina Dentária,Dentaria,Gondomar,"R. Novais Cunha 245B, 4420-223 Gondomar, Portugal",965 098 727,5,1,nao,
Gondental-clínica De Medicina Dentária,Dentaria,Gondomar,"Tv. Monte Crasto 62, 4420-169 Gondomar, Portugal",22 464 7908,3,2,nao,
Clínica Dentária Luísa Quinta,Dentaria,Gondomar,"Praça do Município 195, 4420-193 Gondomar, Portugal",22 464 5388,5,2,nao,
Clínica Dentária,Dentaria,Valongo,"4420-086 S. Cosme, Portugal",22 463 6311,5,3,nao,
"Cardoso & Rocha - Serviços Médicos, Lda.",Dentaria,Valongo,"R. 5 de Outubro 167, 4420-086 S. Cosme, Portugal",22 463 6311,4,3,nao,
Clínica Dentaria António Da Silva Cardoso - Gondomar,Dentaria,Gondomar,"R. Valado 35, 4510-680 Fânzeres, Portugal",22 463 6499,5,4,nao,
Clínica Dentaria Dr. Artur Leite,Dentaria,Valongo,"Av. 5 de Outubro 73 2º Esquerdo Traseiras, 4440-452 Valongo, Portugal",22 422 3591,,0,nao,
Harmonie Dental Clinic,Dentaria,Valongo,"R. Fonseca Dias 509, 4440-652 Valongo, Portugal",931 601 630,,0,nao,
"Artur Leite, Lda.",Dentaria,Valongo,"Edifício Valverde, S/N, Lugar De Agras, Airães, Porto, 4440-452 Valongo, Portugal",22 422 3591,4,1,nao,
Clínica Dentária Drª Luísa Ramos,Dentaria,Valongo,"Av. Primeiro de Maio 317, 4440-452 Valongo, Portugal",,5,2,nao,
clinica dentaria sonia araujo lda,Dentaria,Valongo,"Av. Oliveira Zina, 4440-506 Valongo, Portugal",22 422 5934,5,2,nao,
Médica Dentista,Dentaria,Valongo,"R. da Boavista 1050, 4440-452 Valongo, Portugal",,3,2,nao,
Clínica Dentária Do Susão,Dentaria,Valongo,"R. do Balselheiro 332 r/c, 4440-604 Valongo, Portugal",22 421 0058,3,4,nao,
"Clínica Médica Drº Tiago Martinho, Lda.",Dentaria,Valongo,"Av. Eng. Duarte Pacheco, 2517 Valongo, Portugal",22 974 3147,3.8,4,nao,
Paula Branco Unipessoal Lda,Dentaria,Valongo,"R. do Balselheiro 332, 4440-604 Valongo, Portugal",22 421 0058,4.8,5,nao,
"Clinica Dr. Filipe Lobo, Unipessoal Lda.",Dentaria,Valongo,"R. Dr. Nunes da Ponte 33, 4440-508 Valongo, Portugal",22 422 3150,4.8,9,nao,
StarMed Valongo,Dentaria,Valongo,"Av. Dr. Fernando Melo 300, 4440-777 Valongo, Portugal",910 671 502,4.3,11,nao,
Silveira & Silveira Lda,Dentaria,Valongo,"R. Padre Joaquim Lopes Reis 41, 4440-452 Valongo, Portugal",22 421 1204,4.7,18,nao,
Clinica Medica De Valongo,Dentaria,Valongo,"4440-452 Valongo, Portugal",22 421 1204,4.8,34,nao,
Clinica Médica Dentária Dr. Ricardo Quezada,Dentaria,Valongo,"R. Alvares Cabral 796, 4440-527 Valongo, Portugal",938 789 874,4.7,48,nao,
Clínica Veterinária Do Vale - Valongo,Dentaria,Valongo,"R. da Estação 170, 4440-553 Valongo, Portugal",22 422 8150,4.7,247,nao,
Clínica Médica Dentária Dr. Fernando Cerqueira,Dentaria,Porto,"R. de Santa Justa 228a, 4350-174 Porto, Portugal",22 540 1142,5,4,nao,
Clínica Médica E Dentária De Silva Tapada Unipessoal Lda,Dentaria,Porto,"Rua de Costa Cabral 777 loja1, 4200-224 Porto, Portugal",22 550 3258,5,6,nao,
Clinica Medico-Dentária,Dentaria,Porto,"Rua de Costa Cabral 611, 4200-211 Porto, Portugal",22 509 8039,4.1,9,nao,
"Clinica Medico-Dentaria 5 de Outubro, Lda",Dentaria,Porto,"R. de 5 de Outubro 205, 4100-175 Porto, Portugal",22 600 3704,4.5,14,nao,
"Clinica Medica E Dentaria Dr. A.Figueiredo Machado, Lda.",Dentaria,Porto,"Rua de Camões 218, 4000-138 Porto, Portugal",22 332 4765,4.7,14,nao,
CLINICA MÉDICA DENTÁRIA DR RUI LAVAREDAS,Dentaria,Porto,"R. de Ceuta 53, 4050-191 Porto, Portugal",22 203 0325,4.6,140,nao,
Clínica do Mercado,Dentaria,Espinho,"R. 18 739, 4500-246 Espinho, Portugal",913 876 909,5,2,nao,
Clínica Dentária Dr. Fábio Ribeiro,Dentaria,Espinho,"Av. 8 406, 4500-205 Espinho, Portugal",22 401 3195,5,3,nao,
"Clínica Médica N.ª Senhora do Monte,Lda.",Dentaria,Espinho,"R. 18 1096, 4500-804 Espinho, Portugal",22 731 1424,4.8,4,nao,
Clínica del Rio,Dentaria,Espinho,"R. 23 N° 445 2°A, 4500-141 Espinho, Portugal",22 734 3838,5,5,nao,
Clínica Médico-dentária Leopoldina Santos Tavares Lda,Dentaria,Espinho,"Praceta Manuel Faria 470, 4500-819 Espinho, Portugal",22 732 4121,4.2,5,nao,
Clínica Dentária Doutor Bruno Morris & Doutor Jorge Ferreira,Dentaria,Espinho,"edificio s.pedro, R. 23 174 sala W, 4500-142 Espinho, Portugal",913 044 400,4.6,8,nao,
"Clinica Medica E Dentaria Dra. Raquel Pedrosa, Lda.",Dentaria,Espinho,"R. 16 475, 4500-217 Espinho, Portugal",935 848 181,5,11,nao,
Nuno Almendra- Medicina Dentária Lda,Dentaria,Espinho,"R. 18 1144, 4500-804 Espinho, Portugal",22 732 0210,4.4,14,nao,
"Clínica Dentária Dr. Luís Nogueira Rocha, Lda.",Dentaria,Espinho,"R. 19 485 1 Andar, 4500-257 Espinho, Portugal",22 732 0156,4.4,18,nao,
Clinica de Medicina Dentária Dr. Nelso Reis,Dentaria,Espinho,"R. 23 344 2ºA, 4500-142 Espinho, Portugal",22 731 2731,4.5,28,nao,
Care Clinic,Dentaria,Espinho,"Praceta Manuel Faria nº 470, 4500-299 Espinho, Portugal",967 742 865,4.6,36,nao,
Porto Car - Oficina Automóvel,Oficina,Porto,"R. de Justino Teixeira 305 Armazém 1, 4300-277 Porto, Portugal",22 536 2456,5,4,nao,
Oficina De Reparações Auto Lobo Lda,Oficina,Porto,"R. de Pedro Hispano 874, 4250-364 Porto, Portugal",22 831 8620,4.4,9,nao,
Garagem Velasquez,Oficina,Porto,"Junto ao Restaurante Lider, Alameda de Eça de Queirós 110, 4200-272 Porto, Portugal",966 865 950,4.8,11,nao,
"Fersilauto-Reparações Automoveis, Lda.",Oficina,Porto,"R. das Musas 339, 4000-248 Porto, Portugal",22 332 1077,4.7,14,nao,
Oficina Lino & Pinto,Oficina,Porto,"Largo do Priorado 72, 4050-487 Porto, Portugal",22 339 2480,4,19,nao,
Icaro Auto Center,Oficina,Porto,"R. Aires de Ornelas 289, 4000-022 Porto, Portugal",939 234 248,4.5,31,nao,
Auto Mecânica Portuense,Oficina,Porto,"Rua do Visconde de Bóbeda N82, 4000-108 Porto, Portugal",22 537 9748,4.6,33,nao,
V3 MotorSport,Oficina,Porto,"R. do Monte dos Burgos 755, 4250-318 Porto, Portugal",22 113 3804,4.9,47,nao,
MFS Centro Auto,Oficina,Porto,"R. de Francos 400, 4250-217 Porto, Portugal",918 028 385,4.8,55,nao,
Paulo Martims - Oficina Automóvel,Oficina,Porto,"R. de Marracuene 114, 4050-237 Porto, Portugal",913 880 779,4.7,67,nao,
GP Reboque e Assistência 24H - Porto,Oficina,Porto,"R. de Dom Pedro V, 4150-603 Porto, Portugal",938 218 311,4.9,79,nao,
GA Pneus,Oficina,Porto,"R. do Padre José Pacheco do Monte 240, 4250-253 Porto, Portugal",938 585 859,4.8,92,nao,
Colisauto,Oficina,Porto,"R. de Antero de Quental 579, 4200-068 Porto, Portugal",22 317 2218,3.9,142,nao,
Oficina Palhacinhas,Oficina,Vila Nova de Gaia,"R. Cândido dos Reis 510, 4400-070 Vila Nova de Gaia, Portugal",22 372 0379,4.8,4,nao,
Oficina Luis Barbosa,Oficina,Vila Nova de Gaia,"R. do Gen. Torres 1171, 4430-999 Vila Nova de Gaia, Portugal",917 042 557,4.7,11,nao,
Toni Mecanico Auto,Oficina,Vila Nova de Gaia,"R. Escola de Vila Chã 233 Traseiras, 4405-555 Vila Nova de Gaia, Portugal",917 369 225,4.5,21,nao,
Smart em Gaia,Oficina,Vila Nova de Gaia,"R. Felizardo de Lima, 4400-140 Vila Nova de Gaia, Portugal",,4.6,24,nao,
Auto Reparadora das Devesas De Manuel Raul Pires Lda,Oficina,Vila Nova de Gaia,"R. do Conselheiro Veloso da Cruz 165, 4400 Vila Nova de Gaia, Portugal",22 379 8828,4.4,27,nao,
Garagem Da Mariani-estação De Serviço Lda,Oficina,Vila Nova de Gaia,"R. José Mariani 24, 4400-138 Vila Nova de Gaia, Portugal",22 371 6357,4.8,36,nao,
"""auto Candal""",Oficina,Vila Nova de Gaia,"R. Camilo Castelo Branco 837, 4400-335 Vila Nova de Gaia, Portugal",22 371 0142,4.6,37,nao,
Oficina Jorge Silva,Oficina,Vila Nova de Gaia,"R. Fonte dos Arrependidos 618, 4430-099 Vila Nova de Gaia, Portugal",919 018 616,4.7,46,nao,
AUTO3REPAIR,Oficina,Vila Nova de Gaia,"R. da Rasa 136, 4430-999 Vila Nova de Gaia, Portugal",22 099 1013,4.4,47,nao,
"Armando Sousa Clara, Lda",Oficina,Vila Nova de Gaia,"R. de Soares dos Reis 1037 a 1041, 4430-241 Vila Nova de Gaia, Portugal",22 711 1154,4.4,50,nao,
Auto Vilanovense,Oficina,Vila Nova de Gaia,"R. do Marquês de Sá da Bandeira 313, 4430-999 Vila Nova de Gaia, Portugal",22 375 5798,4.2,61,nao,
AutoBoxDrive,Oficina,Vila Nova de Gaia,"R. Cap. Leitão 5, 4400-168 Vila Nova de Gaia, Portugal",22 376 0281,4.4,66,nao,
Udiel- Mecânica automóveis,Oficina,Vila Nova de Gaia,"R. 1.º de Maio 153, 4430-999 Vila Nova de Gaia, Portugal",964 080 126,4.8,72,nao,
"Alfredo Pinto Moreira & Filho, Lda.",Oficina,Vila Nova de Gaia,"Rua do Espinheiro 72, 4400-053 Canidelo, Portugal",22 781 1559,4.1,90,nao,
A OFICINA - Joaquim Pereira & Duarte Lda,Oficina,Vila Nova de Gaia,"R. Regueira 76, 4400-278 Vila Nova de Gaia, Portugal",22 713 4666,4.4,167,nao,
MiguelAutoSpa,Oficina,Matosinhos,"R. Afonso Cordeiro 266, 4450-002 Matosinhos, Portugal",,,0,nao,
Oficina Super Services,Oficina,Matosinhos,"R. Roberto Ivens 544, 4450-224 Matosinhos, Portugal",932 359 046,5,1,nao,
Mécanico Auto,Oficina,Matosinhos,"R. Comendador Camacho Teixeira 53, 4450-224 Matosinhos, Portugal",915 191 657,5,2,nao,
"Mecanicauto - Reparações De Automoveis, Lda.",Oficina,Matosinhos,"R. Roberto Ivens 492, 4450-149 Matosinhos, Portugal",22 938 0288,5,5,nao,
Auto Regadio,Oficina,Matosinhos,"R. Regadio 473, 4450-365 Matosinhos, Portugal",22 325 8447,4.9,10,nao,
Gaspar Soares Ferreira,Oficina,Matosinhos,"R. Dom João i 240, 4450-082 Matosinhos, Portugal",22 938 8480,4.9,10,nao,
Pedro Mota Reparações de Automóveis,Oficina,Matosinhos,"R. Comendador Camacho Teixeira n°53, 4450-089 Matosinhos, Portugal",22 935 0306,4.7,14,nao,
Auto Leixonense De Norberto Gomes De Sousa Lda,Oficina,Matosinhos,"R. Brito e Cunha 134, 4450-082 Matosinhos, Portugal",914 982 196,4.5,24,nao,
Arnaldo Conceição Lemos Costa,Oficina,Matosinhos,"R. Dom João i 488, 4450-163 Matosinhos, Portugal",919 014 965,4.8,25,nao,
"A S Gomes Unipessoal, Lda",Oficina,Matosinhos,"R. Dom João i 330, 4450-162 Matosinhos, Portugal",917 331 836,4.4,29,nao,
Oficina Lemauto,Oficina,Matosinhos,"R. Roberto Ivens nº315, 4450-253 Matosinhos, Portugal",911 557 909,4.7,37,nao,
Oficina Serpa pinto,Oficina,Matosinhos,"Av. Serpa Pinto 526, 4450-277 Matosinhos, Portugal",937 841 090,4.5,39,nao,
Auto Amaral,Oficina,Matosinhos,"R. Roberto Ivens 103, 4450-205 Matosinhos, Portugal",932 607 419,4.7,45,nao,
"Cambey & Alberto, Peças Auto E Acessorios, Lda",Oficina,Matosinhos,"R. Roberto Ivens 89, 4450-252 Matosinhos, Portugal",22 937 1663,4.7,75,nao,
